,house_connection
97300,51.32006126965638
97301,51.15539312754805
97302,51.004324985439716
97303,50.831256843331396
97304,50.68618870122307
97305,50.56512055911474
97306,50.4388524170064
97307,50.29458427489808
97308,50.19911613278975
97309,50.11124799068142
97310,50.02737984857309
97311,49.90711170646477
97312,49.81444356435643
97313,49.68537542224811
97314,49.59630728013978
97315,49.530039138031455
97316,49.43057099592313
97317,49.384302853814795
97318,49.29363471170646
97319,49.22736656959813
97320,49.16309842748981
97321,49.105230285381474
97322,49.060162143273146
97323,48.96469400116482
97324,48.901225859056495
97325,48.71291317414095
97326,48.799125917297616
97327,48.76488526499708
97328,48.755044612696565
97329,48.65960396039604
97330,48.600563308095516
97331,48.523522655795
97332,48.46848200349447
97333,48.392241351193945
97334,48.37560069889342
97335,48.332560046592896
97336,48.26791939429236
97337,48.25647874199185
97338,48.203438089691325
97339,48.2039974373908
97340,48.150156785090275
97341,48.094716132789756
97342,48.044475480489226
97343,48.019834828188706
97344,47.92919417588818
97345,47.91095352358765
97346,47.92391287128713
97347,47.8856722189866
97348,19.65099156668608
97349,3.7746909143855563
97350,3.7740502620850322
97351,3.773409609784508
97352,3.7727689574839838
97353,3.7721283051834598
97354,3.7714876528829353
97355,3.7708470005824113
97356,3.770206348281887
97357,3.769565695981363
97358,3.7689250436808384
97359,3.7682843913803143
97360,3.768492475247525
97361,3.769938439138032
97362,3.7713944670937685
97363,3.772850495049505
97364,3.774306523005242
97365,3.775762550960979
97366,3.7772185789167154
97367,3.7786746068724515
97368,3.780130634828189
97369,3.7815866627839254
97370,3.7830426907396624
97371,3.784498718695399
97372,3.7859547466511354
97373,3.7874107746068724
97374,3.7888668025626093
97375,3.7903228305183463
97376,3.791778858474083
97377,3.7932348864298193
97378,3.7946909143855563
97379,3.796146942341293
97380,3.7976029702970293
97381,3.7990589982527663
97382,3.800515026208503
97383,3.8019710541642397
97384,3.8034270821199767
97385,3.8048831100757132
97386,3.8063391380314497
97387,3.8077951659871867
97388,3.809251193942923
97389,3.8107072218986606
97390,3.812163249854397
97391,3.8136192778101337
97392,3.8150753057658706
97393,3.8165313337216076
97394,3.665085882352941
97395,3.818208677926616
97396,3.8184998835177635
97397,3.818791089108911
97398,3.8190822947000584
97399,3.819373500291206
97400,3.8196647058823525
97401,3.8199559114735
97402,3.8202471170646475
97403,3.820538322655795
97404,3.8208295282469424
97405,3.82112073383809
97406,3.8214119394292374
97407,3.8217031450203844
97408,3.8219943506115315
97409,3.822285556202679
97410,3.8225767617938264
97411,3.822867967384974
97412,3.8231591729761214
97413,3.8234503785672684
97414,3.823741584158416
97415,3.8240327897495634
97416,3.824323995340711
97417,3.824615200931858
97418,3.824906406523005
97419,3.8251976121141524
97420,3.8254888177053
97421,3.8257800232964474
97422,3.826071228887595
97423,3.8263624344787424
97424,3.826653640069889
97425,3.8269448456610364
97426,3.827236051252184
97427,3.8275272568433314
97428,3.8278471170646475
97429,3.828969306930693
97430,3.830454455445545
97431,3.8319396039603966
97432,3.8334247524752474
97433,3.8349099009900995
97434,3.8363950495049504
97435,3.837880198019802
97436,3.8393653465346533
97437,3.840850495049505
97438,3.8423356435643563
97439,3.8438207920792076
97440,3.8453059405940593
97441,3.8467910891089105
97442,3.8482762376237623
97443,3.8497613861386135
97444,3.8512465346534652
97445,3.852731683168317
97446,3.854216831683168
97447,3.85570198019802
97448,3.857187128712871
97449,3.858672277227722
97450,3.8601574257425737
97451,3.861642574257425
97452,3.8631277227722767
97453,3.8646128712871284
97454,3.8660980198019796
97455,3.8675831683168314
97456,3.8690683168316826
97457,3.8705534653465343
97458,3.8720386138613856
97459,3.8735237623762373
97460,3.8750089108910886
97461,3.87649405940594
97462,3.8779792079207915
97463,3.7225127431566682
97464,3.8745598718695398
97465,3.8714148514851483
97466,3.868269831100757
97467,3.865124810716365
97468,3.861979790331974
97469,3.858834769947582
97470,53.54732174956319
97471,62.427044729178796
97472,61.09429970879441
97473,61.13835468841002
97474,61.07560966802563
97475,60.233664647641234
97476,59.23251962725684
97477,58.31537460687245
97478,57.60342958648806
97479,56.899084566103674
97480,56.35993954571928
97481,55.98039452533489
97482,55.577249504950494
97483,55.20170448456611
97484,54.819359464181716
97485,54.40621444379732
97486,54.03586942341293
97487,53.73952440302853
97488,53.35877938264415
97489,53.091634362259754
97490,52.830489341875364
97491,52.586944321490975
97492,52.34819930110659
97493,52.147454280722194
97494,51.9011092603378
97495,51.6751642399534
97496,51.48881921956902
97497,51.29466210832848
97498,51.11038567268491
97499,50.965225742574255
97500,50.8368658124636
97501,50.67370588235294
97502,50.54454595224229
97503,50.38178602213163
97504,50.24822609202097
97505,50.13986616191031
97506,50.02110623179965
97507,49.95594630168899
97508,49.87798637157834
97509,49.734426441467676
97510,49.67686651135702
97511,49.57130658124636
97512,49.4873466511357
97513,49.445386721025045
97514,49.36502679091439
97515,49.31266686080373
97516,49.261506930693066
97517,49.17034700058242
97518,49.07718707047175
97519,49.04522714036109
97520,49.022067210250434
97521,48.979307280139786
97522,48.92054735002912
97523,48.84418741991846
97524,48.799827489807804
97525,48.70186755969715
97526,48.70710762958649
97527,48.590747699475834
97528,48.58838776936517
97529,48.58682783925451
97530,48.55566790914386
97531,48.33018818870122
97532,48.40325346534653
97533,48.377558415841584
97534,48.34746336633663
97535,48.29016831683169
97536,48.22047326732673
97537,48.19397821782178
97538,48.12708316831683
97539,48.16418811881188
97540,48.106893069306935
97541,48.04719801980198
97542,47.99430297029703
97543,40.931007920792084
97544,3.8912208712871283
97545,3.8891178217821785
97546,3.8886227722772277
97547,3.8881277227722766
97548,3.8876326732673268
97549,3.887137623762376
97550,3.8866425742574258
97551,3.886147524752475
97552,3.8856484752475247
97553,3.885157425742574
97554,3.884662376237623
97555,3.8841633267326734
97556,3.8836722772277223
97557,3.883177227722772
97558,3.8826821782178214
97559,3.882183128712871
97560,3.8816920792079204
97561,3.88119702970297
97562,3.8807019801980194
97563,3.880206930693069
97564,3.8797118811881184
97565,3.879216831683168
97566,3.877171916132789
97567,3.872523762376237
97568,3.8678353523587647
97569,3.863146942341292
97570,3.8584585323238203
97571,3.853770122306348
97572,3.849081712288876
97573,3.844393302271403
97574,3.8397048922539305
97575,3.8350164822364583
97576,3.830328072218986
97577,3.825639662201514
97578,3.820951252184041
97579,3.8162628421665694
97580,3.8115744321490967
97581,3.806886022131624
97582,3.8021976121141523
97583,3.7975092020966796
97584,3.7928207920792074
97585,3.788132382061735
97586,3.783443972044263
97587,3.7787555620267903
97588,3.7740671520093185
97589,3.769378741991846
97590,3.764690331974373
97591,3.7600019219569014
97592,3.7553135119394287
97593,3.7506251019219565
97594,3.7459366919044843
97595,3.741248281887012
97596,3.7365598718695394
97597,3.731871461852067
97598,3.727183051834595
97599,3.7224946418171228
97600,3.5698777751892834
97601,3.7191178217821776
97602,3.720311764705882
97603,3.7215017076295864
97604,3.72269965055329
97605,3.7238935934769946
97606,3.725087536400699
97607,3.726281479324403
97608,3.727475422248107
97609,3.728669365171811
97610,3.7298633080955153
97611,3.7310572510192195
97612,3.7322511939429233
97613,3.7334451368666275
97614,3.734639079790332
97615,3.7358330227140355
97616,3.73702696563774
97617,3.7382209085614444
97618,3.739414851485148
97619,3.7406047944088527
97620,3.7418027373325566
97621,3.742996680256261
97622,3.7441906231799646
97623,3.745384566103669
97624,3.746578509027373
97625,3.747772451951077
97626,3.748966394874781
97627,3.7501603377984853
97628,3.75135428072219
97629,3.752548223645894
97630,3.753742166569598
97631,3.7549361094933023
97632,3.756130052417006
97633,3.7573239953407103
97634,3.7585859638905066
97635,3.7626029702970296
97636,3.768048514851485
97637,3.7734940594059405
97638,3.7789396039603957
97639,3.7843851485148514
97640,3.789830693069307
97641,3.795276237623762
97642,3.8007217821782175
97643,3.806167326732673
97644,3.8116128712871284
97645,3.817058415841584
97646,3.82250396039604
97647,3.8279495049504946
97648,3.8333950495049502
97649,3.838840594059406
97650,3.844286138613861
97651,3.849731683168317
97652,98.42884522772277
97653,61.71032277227723
97654,61.20976831683168
97655,61.19241386138614
97656,60.815059405940595
97657,59.81970495049505
97658,58.7935504950495
97659,57.965796039603966
97660,57.34764158415842
97661,56.85868712871287
97662,56.328132673267326
97663,55.953978217821785
97664,55.50982376237624
97665,55.08766930693069
97666,54.75311485148515
97667,54.36376039603961
97668,54.01320594059406
97669,53.578102900407686
97670,53.42747350029121
97671,53.1628955154339
97672,52.918717530576586
97673,52.67533954571928
97674,52.419961560861964
97675,52.20178357600466
97676,52.02360559114735
97677,51.819427606290034
97678,51.58084962143273
97679,51.388271636575425
97680,51.23729365171811
97681,51.08231566686081
97682,50.97533768200349
97683,50.82635969714619
97684,50.67338171228887
97685,50.52960372743157
97686,50.39982574257426
97687,50.28764775771695
97688,50.183869772859644
97689,50.073691788002336
97690,49.950313803145015
97691,49.82853581828771
97692,49.7119578334304
97693,49.6297798485731
97694,49.53680186371578
97695,49.45982387885848
97696,49.370445894001165
97697,49.29266790914386
97698,49.19568992428654
97699,49.12751193942924
97700,49.024533954571936
97701,48.94115596971462
97702,48.86737798485731
97703,48.84870140943506
97704,48.78144228305184
97705,48.763284566103664
97706,48.65952684915551
97707,48.593369132207336
97708,48.56761141525917
97709,48.53585369831101
97710,48.45289598136284
97711,48.42473826441467
97712,48.37858054746652
97713,48.354022830518346
97714,48.30746511357018
97715,48.28050739662201
97716,48.24674967967385
97717,48.22459196272568
97718,48.199634245777524
97719,48.14627652882936
97720,48.19091881188119
97721,48.07796109493302
97722,48.02420337798486
97723,48.01404566103669
97724,47.976687944088525
97725,47.975330227140354
97726,4.748300510192196
97727,3.8837147932440303
97728,3.8859570762958646
97729,3.8881993593476993
97730,3.8959496423995343
97731,3.8926799254513686
97732,3.8949182085032032
97733,3.8971524915550377
97734,3.899394774606872
97735,3.9016410576587064
97736,3.9038793407105414
97737,3.7497256587070473
97738,3.903112964472918
97739,3.8974213348864297
97740,3.8917057052999415
97741,3.8859860757134537
97742,3.8802904461269656
97743,3.8745948165404775
97744,3.8688711869539896
97745,3.8631675573675013
97746,3.8574599277810133
97747,3.851752298194525
97748,3.846052668608037
97749,3.8403450390215492
97750,3.834625409435061
97751,3.828921779848573
97752,3.823222150262085
97753,3.817514520675597
97754,3.811806891089109
97755,3.806091261502621
97756,3.8003876319161325
97757,3.794672002329645
97758,3.7889683727431565
97759,3.7832607431566685
97760,3.7775571135701806
97761,3.7718574839836925
97762,3.7661498543972045
97763,3.7604302248107166
97764,3.7547265952242284
97765,3.74901896563774
97766,3.743307336051252
97767,3.737587706464764
97768,3.731900076878276
97769,3.726184447291788
97770,3.7204768177053
97771,3.714777188118812
97772,3.7106777868375076
97773,3.7097308258590567
97774,3.7088572090856142
97775,3.7079795923121726
97776,3.7071059755387306
97777,3.706244358765289
97778,3.7053707419918465
97779,3.7044891252184042
97780,3.7036035084449623
97781,3.7027458916715204
97782,3.7018642748980777
97783,3.701002658124636
97784,3.700113041351194
97785,3.699227424577752
97786,3.6983698078043097
97787,3.6975041910308675
97788,3.696630574257426
97789,3.6957489574839837
97790,3.6948913407105413
97791,3.6940137239370996
97792,3.6931401071636576
97793,3.6922704903902157
97794,3.6913968736167737
97795,3.6905112568433314
97796,3.6896336400698893
97797,3.6887680232964475
97798,3.6878944065230055
97799,3.687020789749563
97800,3.686147172976121
97801,3.6852695562026794
97802,3.684399939429237
97803,3.6835263226557946
97804,3.682652705882353
97805,3.681771089108911
97806,3.5339217938264413
97807,3.682290369248689
97808,3.6837052766453113
97809,3.6851481840419336
97810,3.6865630914385554
97811,3.6879899988351776
97812,3.6894169062318
97813,3.6908518136284214
97814,3.6922747210250435
97815,3.6937136284216656
97816,3.6951365358182873
97817,3.6965634432149095
97818,3.6979823506115315
97819,3.6994092580081537
97820,3.7008281654047757
97821,3.702239072801398
97822,3.7036899801980194
97823,3.7051088875946414
97824,3.7065357949912636
97825,3.7079587023878857
97826,3.7093856097845075
97827,3.7108165171811294
97828,3.7122314245777517
97829,3.7136503319743737
97830,3.715073239370996
97831,3.7165121467676183
97832,3.7179270541642397
97833,3.719333961560862
97834,3.720792868957484
97835,3.722195776354106
97836,3.7236346837507277
97837,3.72506559114735
97838,79.52740849854398
97839,62.098059405940596
97840,62.149468980780426
97841,62.40135771694817
97842,61.655379149679675
97843,60.59020058241118
97844,59.63942201514269
97845,58.735443447874204
97846,58.0166648806057
97847,57.31748631333721
97848,56.77070774606873
97849,56.354329178800235
97850,55.92115061153175
97851,55.544772044263254
97852,55.07039347699476
97853,54.67321490972627
97854,54.323636342457775
97855,53.981257775189285
97856,53.62407920792079
97857,53.31370064065231
97858,53.093722073383816
97859,52.85134350611532
97860,52.60576493884683
97861,52.39618637157833
97862,52.17820780430984
97863,51.98262923704136
97864,51.79665066977286
97865,51.62907210250437
97866,51.42989353523588
97867,51.271514967967384
97868,51.154336400698895
97869,51.0147578334304
97870,50.909579266161906
97871,50.78320069889342
97872,50.68602213162493
97873,50.58004356435644
97874,50.409264997087945
97875,50.13604841001747
97876,50.14629213744904
97877,50.078270704717525
97878,49.97064927198602
97879,49.88262783925451
97880,49.781406406523004
97881,49.717384973791496
97882,49.63496354105999
97883,49.56534210832848
97884,49.482120675596974
97885,49.43849924286546
97886,49.40047781013395
97887,49.30045637740244
97888,49.26803494467094
97889,49.16401351193943
97890,49.13359207920792
97891,49.04317064647641
97892,49.01354921374491
97893,48.86792778101339
97894,48.86270634828189
97895,48.83708491555038
97896,48.73866348281887
97897,48.70864205008736
97898,48.66662061735585
97899,48.63139918462434
97900,48.618977751892835
97901,48.586156319161326
97902,48.55373488642982
97903,48.55411345369831
97904,48.48569202096681
97905,48.45247058823529
97906,48.44284915550378
97907,48.40962772277228
97908,48.37320629004077
97909,48.34512642981946
97910,48.3166322655795
97911,48.248057542224814
97912,48.19148281887013
97913,48.156108095515435
97914,48.09793337216075
97915,48.086158648806055
97916,48.11118392545137
97917,7.27694120209668
97918,3.7283344787419916
97919,3.7281597553873036
97920,3.7279850320326147
97921,3.7278063086779265
97922,3.7276355853232377
97923,3.7274608619685496
97924,3.7272781386138614
97925,3.727107415259173
97926,3.726936691904484
97927,3.726761968549796
97928,3.726587245195107
97929,3.7264125218404187
97930,3.7262377984857307
97931,3.7260630751310417
97932,3.7258883517763537
97933,3.725713628421665
97934,3.725538905066977
97935,3.7253641817122882
97936,3.7251894583576
97937,3.7250067350029115
97938,3.724840011648223
97939,3.7246652882935347
97940,3.7244905649388467
97941,3.724315841584158
97942,3.7241371182294696
97943,3.575006432149097
97944,3.7244958066394873
97945,3.7254567850902736
97946,3.7264137635410592
97947,3.7273787419918456
97948,3.7283357204426317
97949,3.7292966988934184
97950,3.730257677344204
97951,3.7312186557949905
97952,3.7321836342457773
97953,3.7331406126965634
97954,3.7341055911473493
97955,3.735066569598136
97956,3.7360275480489222
97957,3.7369885264997085
97958,3.7379415049504945
97959,3.7389104834012805
97960,3.739871461852067
97961,3.7408324403028534
97962,3.7417934187536392
97963,3.742754397204426
97964,3.743711375655212
97965,3.7446723541059983
97966,3.7456373325567847
97967,3.7465983110075705
97968,3.747559289458357
97969,3.748512267909143
97970,3.74947724635993
97971,3.7504382248107158
97972,3.751399203261502
97973,3.7523481817122883
97974,3.7533211601630745
97975,3.7542741386138605
97976,3.755247117064647
97977,3.756200095515433
97978,3.7569397577169474
97979,3.757190194525334
97980,3.7574111589982526
97981,3.75766012347117
97982,3.7578930879440877
97983,3.758130052417006
97984,3.758363016889924
97985,3.7585959813628413
97986,3.7588209458357595
97987,3.7590579103086776
97988,3.759294874781595
97989,3.759519839254513
97990,3.7597608037274313
97991,3.759985768200349
97992,3.760226732673267
97993,3.7604596971461848
97994,3.760680661619103
97995,3.7609256260920203
97996,3.7611585905649387
97997,3.7613875550378566
97998,3.7616245195107747
97999,3.761853483983692
98000,3.7620904484566102
98001,3.762323412929528
98002,3.7625483774024455
98003,3.7627893418753637
98004,3.7630223063482817
98005,3.763251270821199
98006,3.7634882352941172
98007,3.7637211997670352
98008,3.763954164239953
98009,3.764183128712871
98010,3.764412093185789
98011,3.764653057658707
98012,3.6142274688410017
98013,3.7646262667443215
98014,3.764335061153174
98015,3.7640398555620265
98016,3.763752649970879
98017,3.7634614443797316
98018,3.763170238788585
98019,3.7628790331974376
98020,3.76258782760629
98021,3.7622966220151426
98022,3.762005416423995
98023,3.7617142108328476
98024,3.761423005241701
98025,3.7611317996505536
98026,3.760840594059406
98027,3.7605493884682586
98028,3.760258182877111
98029,3.7599669772859636
98030,3.759675771694816
98031,3.759384566103669
98032,3.7590933605125216
98033,3.7588021549213746
98034,3.758510949330227
98035,3.7582197437390796
98036,3.757928538147932
98037,3.757637332556785
98038,97.59779012696565
98039,62.17395492137449
98040,61.44326371578334
98041,61.51377251019219
98042,61.414681304601054
98043,60.6735900990099
98044,59.75289889341875
98045,58.619407687827604
98046,57.73832025626092
98047,57.05129702970297
98048,56.55779207920792
98049,56.08228712871287
98050,55.72118217821782
98051,55.29167722772277
98052,54.91937227722772
98053,54.501067326732674
98054,54.143162376237626
98055,53.79405742574258
98056,53.46135247524752
98057,53.21144752475247
98058,52.91514257425742
98059,52.62243762376238
98060,52.34173267326732
98061,52.12502772277227
98062,51.95912277227723
98063,51.700417821782175
98064,51.50411287128713
98065,51.33220792079208
98066,51.16550297029703
98067,51.013998019801974
98068,50.83929306930693
98069,50.69698811881189
98070,50.57228316831684
98071,50.43797821782178
98072,50.307273267326735
98073,50.191368316831685
98074,50.11946336633663
98075,50.02515841584158
98076,49.90565346534653
98077,49.81734851485149
98078,49.68624356435644
98079,49.599138613861385
98080,49.52443366336634
98081,49.27835291788002
98082,49.37645894001165
98083,49.28803587652883
98084,49.22001281304601
98085,49.1435897495632
98086,49.082766686080376
98087,49.04594362259755
98088,48.95152055911473
98089,48.87829749563191
98090,48.837074432149095
98091,48.77545136866628
98092,48.73422830518346
98093,48.72620524170063
98094,48.63778217821782
98095,48.570959114735004
98096,48.499736051252185
98097,48.44171298776937
98098,48.358889924286544
98099,48.33646686080372
98100,48.30724379732091
98101,48.24122073383809
98102,48.21959767035527
98103,48.16477460687245
98104,48.16875154338963
98105,48.11592847990681
98106,48.066305416423994
98107,47.99948235294118
98108,47.98705928945836
98109,47.896236225975535
98110,47.863813162492725
98111,47.8837900990099
98112,47.84856703552708
98113,23.135311972044263
98114,3.7312209085614443
98115,3.7301644146767616
98116,3.7305161910308673
98117,3.7311859638905065
98118,3.7318557367501457
98119,3.7325255096097845
98120,3.733195282469423
98121,3.733865055329062
98122,3.734534828188701
98123,3.73520460104834
98124,3.735874373907979
98125,3.7365441467676175
98126,3.7372139196272567
98127,3.7378836924868954
98128,3.7385534653465347
98129,3.7392232382061734
98130,3.7398930110658126
98131,3.740562783925451
98132,3.74123255678509
98133,3.741902329644729
98134,3.742572102504368
98135,3.743241875364007
98136,3.7439116482236456
98137,3.7445814210832844
98138,3.7452511939429236
98139,3.7459209668025624
98140,3.7465907396622016
98141,3.7472605125218403
98142,3.747930285381479
98143,3.748600058241118
98144,3.749269831100757
98145,3.749939603960396
98146,3.750609376820035
98147,3.751279149679674
98148,3.7519489225393126
98149,3.6024958765288293
98150,3.7526804309842747
98151,3.7523018637157834
98152,3.7519232964472917
98153,3.7515447291788
98154,3.7511661619103087
98155,3.750787594641817
98156,3.7504090273733253
98157,3.750030460104834
98158,3.7496518928363423
98159,3.7492733255678505
98160,3.7488947582993593
98161,3.7485161910308675
98162,3.7481376237623762
98163,3.7477590564938845
98164,3.747380489225393
98165,3.7470019219569015
98166,3.74662335468841
98167,3.746244787419918
98168,3.745866220151427
98169,3.745487652882935
98170,3.7451090856144442
98171,3.7447305183459525
98172,3.7443519510774608
98173,3.743973383808969
98174,3.7435948165404773
98175,3.7432162492719856
98176,3.7428376820034948
98177,3.742459114735003
98178,3.7420805474665118
98179,3.74170198019802
98180,3.7413234129295283
98181,3.740944845661036
98182,3.7405662783925453
98183,3.7401877111240536
98184,3.7397135352358766
98185,3.7389972626674433
98186,3.738269248689575
98187,3.7375412347117067
98188,3.736813220733838
98189,3.73608520675597
98190,3.7353571927781015
98191,3.734629178800233
98192,3.7339011648223646
98193,3.733173150844496
98194,3.732445136866628
98195,3.7317171228887593
98196,3.7309891089108906
98197,3.730261094933023
98198,3.729533080955154
98199,3.728805066977286
98200,3.7280770529994176
98201,3.727349039021549
98202,3.7266210250436806
98203,3.725893011065813
98204,3.7251649970879437
98205,3.7244369831100754
98206,3.7237089691322067
98207,3.722980955154339
98208,3.72225294117647
98209,3.7215249271986024
98210,3.7207969132207337
98211,3.7200688992428654
98212,3.7193408852649967
98213,3.7186128712871285
98214,3.71788485730926
98215,3.7171568433313915
98216,3.7164288293535233
98217,3.715700815375655
98218,3.566444437973209
98219,3.715057251019219
98220,3.7152319743739075
98221,3.715406697728596
98222,3.7155814210832845
98223,3.715756144437973
98224,3.715930867792661
98225,3.71610559114735
98226,3.716280314502038
98227,3.7164550378567265
98228,3.7166297612114154
98229,3.7168044845661035
98230,3.716979207920792
98231,3.7171539312754804
98232,3.717328654630169
98233,3.717503377984857
98234,3.717678101339546
98235,48.39867682469423
98236,62.70572754804893
98237,60.987502271403606
98238,60.990076994758304
98239,60.99825171811299
98240,60.185626441467676
98241,59.191401164822366
98242,58.282775888177056
98243,57.53535061153174
98244,56.838325334886434
98245,56.29730005824112
98246,55.89187478159581
98247,55.518849504950495
98248,55.14622422830518
98249,54.75559895165987
98250,54.34577367501456
98251,53.977548398369244
98252,53.68132372743156
98253,53.31250984274899
98254,53.038263133372155
98255,52.78361642399533
98256,52.529369714618525
98257,52.3091230052417
98258,52.098076295864885
98259,51.87262958648807
98260,51.64118287711124
98261,51.45213616773442
98262,51.2622894583576
98263,51.07684274898078
98264,50.92579603960396
98265,50.79914933022714
98266,50.62250262085032
98267,50.492655911473506
98268,50.34040920209668
98269,50.18256249271986
98270,50.083515783343046
98271,49.958469073966214
98272,49.8842223645894
98273,49.80997565521258
98274,49.661328945835756
98275,49.59628223645894
98276,49.49643552708212
98277,49.396188817705294
98278,49.36074210832848
98279,49.27449539895166
98280,49.21024868957484
98281,49.16680198019802
98282,49.07135527082119
98283,48.97710856144438
98284,48.931261852067564
98285,48.91101514269074
98286,48.86036843331392
98287,48.65816740827024
98288,48.72100524170064
98289,48.66938986604543
98290,48.57937449039022
98291,48.557759114735006
98292,48.458143739079794
98293,48.438128363424575
98294,48.434912987769366
98295,48.40089761211415
98296,48.329682236458936
98297,48.24606686080373
98298,48.21285148514851
98299,48.18603610949331
98300,48.12882073383809
98301,48.064405358182874
98302,48.02918998252766
98303,47.96517460687245
98304,48.000759231217245
98305,47.94354385556203
98306,47.886728479906814
98307,47.8295131042516
98308,44.28869772859639
98309,3.7249983529411765
98310,3.720966977285964
98311,3.720151601630751
98312,3.7193362259755385
98313,3.7185208503203255
98314,3.7177054746651135
98315,3.7168900990099005
98316,3.716074723354688
98317,3.715255347699476
98318,3.7144439720442626
98319,3.7136285963890505
98320,3.7128092207338375
98321,3.7122117064647635
98322,3.713796330809551
98323,3.7159512521840417
98324,3.718102173558532
98325,3.720261094933022
98326,3.722416016307513
98327,3.724570937682003
98328,3.726725859056493
98329,3.728880780430984
98330,3.731035701805474
98331,3.7331906231799645
98332,3.735345544554455
98333,3.7375004659289455
98334,3.739655387303436
98335,3.7418103086779264
98336,3.7439652300524164
98337,3.7461201514269074
98338,3.7482750728013974
98339,3.7504299941758874
98340,3.7525849155503783
98341,3.7547398369248683
98342,3.7568947582993593
98343,3.7590496796738493
98344,3.7612046010483398
98345,3.7633595224228302
98346,3.7655144437973207
98347,3.7676693651718107
98348,3.7698242865463016
98349,3.7719792079207917
98350,3.774134129295282
98351,3.7762890506697726
98352,3.778443972044263
98353,3.7805988934187535
98354,3.782753814793244
98355,3.6334681770529995
98356,3.785522597553873
98357,3.7848237041351194
98358,3.7841248107163654
98359,3.7834259172976124
98360,3.7827270238788584
98361,3.782028130460105
98362,3.7813292370413514
98363,3.780630343622597
98364,3.7799314502038435
98365,3.77923255678509
98366,3.7785336633663364
98367,3.7778347699475825
98368,3.7771318765288293
98369,3.7764369831100755
98370,3.775738089691322
98371,3.7750391962725685
98372,3.774340302853815
98373,3.7736414094350605
98374,3.772942516016307
98375,3.7722436225975535
98376,3.7715447291788
98377,3.7708458357600465
98378,3.7701469423412926
98379,3.769448048922539
98380,3.7687491555037855
98381,3.768050262085032
98382,3.7673513686662785
98383,3.766652475247525
98384,3.7659495818287714
98385,3.765254688410017
98386,3.7645557949912636
98387,3.7638569015725096
98388,3.7631580081537566
98389,3.7624591147350026
98390,3.7621095282469423
98391,3.762773616773442
98392,3.7635016307513105
98393,3.7642296447291788
98394,3.764957658707047
98395,3.7656856726849157
98396,3.7664136866627835
98397,3.7671417006406522
98398,3.7678697146185205
98399,3.7685977285963888
98400,3.7693257425742575
98401,3.7700537565521257
98402,3.7707817705299944
98403,3.7715097845078622
98404,3.772237798485731
98405,3.7729658124635987
98406,3.7736938264414674
98407,3.7744218404193357
98408,3.7751498543972044
98409,3.7758778683750727
98410,3.776605882352941
98411,3.7773338963308096
98412,3.7780619103086774
98413,3.778789924286546
98414,3.779517938264414
98415,3.7802459522422827
98416,3.7809739662201514
98417,93.64776198019801
98418,61.734129994175895
98419,61.14485800815376
98420,61.109186022131624
98421,60.77791403610949
98422,59.81464205008736
98423,58.76617006406523
98424,57.768443168316836
98425,57.276497029702966
98426,56.78691683168317
98427,56.22733663366336
98428,55.85695643564357
98429,55.397776237623766
98430,54.96779603960396
98431,54.623415841584155
98432,54.22663564356436
98433,53.86985544554455
98434,53.57747524752475
98435,53.275095049504955
98436,53.01271485148515
98437,52.76313465346535
98438,52.521954455445545
98439,52.270374257425736
98440,52.048794059405935
98441,51.86921386138614
98442,51.67363366336634
98443,51.42725346534654
98444,51.24327326732673
98445,51.08769306930694
98446,50.92571287128713
98447,50.83573267326733
98448,50.679752475247525
98449,50.522972277227716
98450,50.38779207920792
98451,50.25381188118812
98452,50.14503168316832
98453,50.040651485148516
98454,49.935071287128714
98455,49.809891089108916
98456,49.69391089108911
98457,49.57196269306931
98458,1852.3579664950494
98459,1917.4367894001166
98460,1912.277769015725
98461,1910.6443486313337
98462,1908.3917282469424
98463,1899.069107862551
98464,1895.9760874781598
98465,1895.541067093768
98466,1894.4140467093769
98467,1894.8246263249853
98468,1895.967605940594
98469,1896.1693855562025
98470,1893.8855651718113
98471,1892.79574478742
98472,1895.6419244030287
98473,1895.972104018637
98474,1894.3022836342457
98475,1895.1828632498543
98476,1899.868642865463
98477,1900.2064224810715
98478,1900.8450020966802
98479,1900.3959817122889
98480,1904.2585613278975
98481,1906.1435409435062
98482,1904.5265205591145
98483,1905.5371001747233
98484,1905.492879790332
98485,1903.8790594059406
98486,1904.2820390215493
98487,1904.359418637158
98488,1904.6871982527664
98489,1902.416977868375
98490,1897.0903574839838
98491,1859.878873099592
98492,1855.9378167152008
98493,1857.1372141758882
98494,1851.6456390797903
98495,1850.0931281304602
98496,1851.0208211811298
98497,1851.1188022317997
98498,1844.1991752824695
98499,1843.8955683331392
98500,1842.175961383809
98501,1170.4924184344789
98502,3.8569834851485147
98503,3.8531205358182876
98504,3.84952558648806
98505,3.845906637157833
98506,3.8422876878276067
98507,3.838680738497379
98508,3.835085789167152
98509,3.8314628398369246
98510,3.8278478905066975
98511,3.824240941176471
98512,3.8206299918462436
98513,3.8170270425160164
98514,3.813416093185789
98515,3.8097931438555617
98516,3.806186194525335
98517,3.8025832451951076
98518,3.79897229586488
98519,3.795361346534653
98520,3.7917423972044264
98521,3.788135447874199
98522,3.784516498543972
98523,3.7809135492137447
98524,3.777294599883518
98525,3.7736916505532907
98526,3.7700887012230635
98527,3.7668937332556784
98528,3.7689211974373906
98529,3.772536146767618
