TIMESTAMP,POWER,U10,V10,U100,V100
20150415 21:00,0.81749763794636399,5.5105199999999996,-3.7989799999999998,8.1031999999999993,-6.1081700000000003
20150415 22:00,0.81813381465079504,5.6504899999999996,-3.5769000000000002,8.4136299999999995,-5.8367899999999997
20150415 23:00,0.80818929895424296,5.9985299999999997,-3.7973699999999999,8.9042399999999997,-6.0867500000000003
20150416 00:00,0.82730184573471099,6.1767599999999998,-3.4752299999999998,9.4084599999999998,-5.7876399999999997
20150416 01:00,0.85467548575038099,6.2042700000000002,-3.4040699999999999,9.3694799999999994,-5.5666799999999999
20150416 02:00,0.87503827695450698,6.0084400000000002,-3.3043900000000002,9.2900700000000001,-5.5385999999999997
20150416 03:00,0.82702436788856504,5.91249,-3.0293399999999999,9.2128099999999993,-5.2349500000000004
20150416 04:00,0.78445439237593295,5.8487099999999996,-2.4584899999999998,9.2136099999999992,-4.5599800000000004
20150416 05:00,0.80703254516183398,6.3870100000000001,-2.3370600000000001,9.6759900000000005,-4.1546000000000003
20150416 06:00,0.79621105243829404,7.1400800000000002,-2.5377700000000001,10.167999999999999,-4.0880400000000003
20150416 07:00,0.811637732302389,7.7780199999999997,-3.1051299999999999,10.7172,-4.6511399999999998
20150416 08:00,0.86504367271017801,7.6947999999999999,-3.3609200000000001,10.502599999999999,-5.0014700000000003
20150416 09:00,0.812650796090856,7.5674400000000004,-4.0325100000000003,10.303100000000001,-5.74899
20150416 10:00,0.74896935900113903,7.2957400000000003,-4.6090499999999999,9.7058800000000005,-6.3478300000000001
20150416 11:00,0.79321767788445796,6.7703800000000003,-5.0999999999999996,8.8488000000000007,-6.9026899999999998
20150416 12:00,0.81204352048932904,6.4604999999999997,-5.2648299999999999,8.3773400000000002,-7.08657
20150416 13:00,0.79021778966385203,6.4735300000000002,-5.1325399999999997,8.4081399999999995,-6.9164899999999996
20150416 14:00,0.75281689199988699,6.49756,-4.7845000000000004,8.4333100000000005,-6.5023299999999997
20150416 15:00,0.76870661486015501,6.7975099999999999,-4.5083799999999998,8.8916000000000004,-6.21251
20150416 16:00,0.79424983709639596,7.0258500000000002,-4.4657600000000004,9.33812,-6.2200600000000001
20150416 17:00,0.86155180830762901,6.7233099999999997,-4.5523999999999996,9.1278199999999998,-6.4619600000000004
20150416 18:00,0.85775144217413102,6.1737799999999998,-4.5231700000000004,9.0474099999999993,-7.0957400000000002
20150416 19:00,0.77638114589580898,5.7906700000000004,-4.5768500000000003,8.7031799999999997,-7.4179500000000003
20150416 20:00,0.78619089686843502,5.4132300000000004,-4.5740999999999996,8.1550600000000006,-7.4526700000000003
20150416 21:00,0.74129581766024799,5.0447300000000004,-4.7293200000000004,7.4992799999999997,-7.5833899999999996
20150416 22:00,0.76768668720148703,4.7963300000000002,-4.9557700000000002,6.9922300000000002,-7.6727600000000002
20150416 23:00,0.69795203889287205,4.5990200000000003,-5.1717500000000003,6.6288600000000004,-7.8305199999999999
20150417 00:00,0.76615916059751898,4.3752599999999999,-5.1721899999999996,6.3642500000000002,-7.8609400000000003
20150417 01:00,0.82447565044905802,3.8885800000000001,-5.2815099999999999,5.6189099999999996,-7.8206199999999999
20150417 02:00,0.60313714679679098,3.54861,-6.3329199999999997,5.0690099999999996,-9.2213100000000008
20150417 03:00,0.807886058007942,2.81508,-6.5244400000000002,4.0089199999999998,-9.4952000000000005
20150417 04:00,0.78172511922882504,1.9209400000000001,-5.6078099999999997,2.7504900000000001,-8.3556500000000007
20150417 05:00,0.66871310549184404,1.64194,-4.8249199999999997,2.4353199999999999,-7.4576599999999997
20150417 06:00,0.61076633260910196,1.52908,-5.1009599999999997,2.0989,-7.3298199999999998
20150417 07:00,0.62383534311055,1.17031,-5.5568400000000002,1.4194800000000001,-7.2901800000000003
20150417 08:00,0.65365501442900298,1.09768,-5.5329800000000002,1.19879,-7.1431199999999997
20150417 09:00,0.64480650111895199,1.3994899999999999,-5.6377899999999999,1.4672499999999999,-7.2890100000000002
20150417 10:00,0.72125885738720097,1.7936700000000001,-5.7312500000000002,1.8640300000000001,-7.5245600000000001
20150417 11:00,0.72726459868475601,2.5363500000000001,-5.7809699999999999,2.8067199999999999,-7.8660300000000003
20150417 12:00,0.797119359502378,3.0836899999999998,-6.3890599999999997,3.5865300000000002,-8.9410600000000002
20150417 13:00,0.81100131901723604,3.1690100000000001,-6.8319799999999997,3.79541,-9.6692999999999998
20150417 14:00,0.84050289024428004,3.03871,-6.87948,3.62643,-9.6437799999999996
20150417 15:00,0.87136165649339603,3.1013299999999999,-6.7416099999999997,3.8675999999999999,-9.7146399999999993
20150417 16:00,0.82016530167643797,2.7303000000000002,-6.70261,3.3803800000000002,-9.8665500000000002
20150417 17:00,0.81085759805650404,2.3509000000000002,-6.5104800000000003,2.9139599999999999,-10.3034
20150417 18:00,0.77350405420093404,1.7712600000000001,-6.1276900000000003,2.0880700000000001,-9.9126899999999996
20150417 19:00,0.62523781929998201,1.2957799999999999,-5.5116199999999997,1.5015400000000001,-9.4932499999999997
20150417 20:00,0.55339147381906095,0.82997200000000004,-4.9486499999999998,0.82599199999999995,-8.8718800000000009
20150417 21:00,0.50849601964622504,0.73140400000000005,-4.5519600000000002,0.773725,-8.3598800000000004
20150417 22:00,0.55036336120868301,0.47545399999999999,-4.2342899999999997,0.54905099999999996,-7.9394400000000003
20150417 23:00,0.50763110408998002,-0.104924,-3.67272,-0.28895399999999999,-7.2547800000000002
20150418 00:00,0.475645116273196,-0.57260100000000003,-2.9602400000000002,-1.2177500000000001,-6.2087000000000003
20150418 01:00,0.387693648912453,-0.51890700000000001,-2.4632700000000001,-1.36188,-5.0292399999999997
20150418 02:00,0.23413047542366699,-0.49281399999999997,-2.7017899999999999,-1.17771,-4.4492200000000004
20150418 03:00,0.088004652681410403,-0.101031,-2.97336,-0.72846599999999995,-4.0649100000000002
20150418 04:00,0.074451495832494594,0.14214099999999999,-2.9171299999999998,-0.375197,-3.8193800000000002
20150418 05:00,0.074482184019176695,0.0076274899999999998,-2.67299,-0.403333,-3.3815599999999999
20150418 06:00,0.075593453634795596,0.154282,-1.6186100000000001,-0.0614653,-2.7825500000000001
20150418 07:00,0.123406259003926,0.38250800000000001,-1.30559,0.40374700000000002,-1.90734
20150418 08:00,0.161400316709538,1.0131399999999999,-0.96394899999999994,1.08162,-1.12826
20150418 09:00,NA,1.9060299999999999,-0.76483900000000005,2.0693000000000001,-0.78542900000000004
20150418 10:00,0.15992234303189701,2.8485399999999998,-0.77704700000000004,3.2294200000000002,-0.73808799999999997
20150418 11:00,0.38204002243844598,3.81731,-1.1971700000000001,4.5449799999999998,-1.3277099999999999
20150418 12:00,0.39021267315522001,4.24498,-1.73593,5.1771900000000004,-2.0592199999999998
20150418 13:00,0.408041786009747,4.1047700000000003,-1.7543,4.99594,-2.1423100000000002
20150418 14:00,0.42702466955728702,4.4481799999999998,-1.70824,5.4073000000000002,-2.1018300000000001
20150418 15:00,0.55208379220360704,4.8837200000000003,-2.1857500000000001,6.0493100000000002,-2.8273700000000002
20150418 16:00,0.66898473561153704,4.5908600000000002,-2.4223400000000002,5.72201,-3.1623000000000001
20150418 17:00,0.602536915774602,4.4746600000000001,-4.1331300000000004,5.7299100000000003,-5.4668999999999999
20150418 18:00,0.66271147276759401,4.1028799999999999,-3.8086700000000002,5.4007800000000001,-5.3177399999999997
20150418 19:00,0.67922970186406795,4.3535199999999996,-2.9557600000000002,6.4310799999999997,-4.9112099999999996
20150418 20:00,0.69729231660184599,4.7996499999999997,-2.38002,7.4107799999999999,-4.3956600000000003
20150418 21:00,0.73000895173754998,4.9603700000000002,-2.0368300000000001,7.7257300000000004,-4.1005200000000004
20150418 22:00,0.65440682369354997,4.7817400000000001,-2.0600999999999998,7.51999,-4.0989599999999999
20150418 23:00,0.41167466455816598,3.8064300000000002,-2.1969799999999999,6.0179999999999998,-4.2335599999999998
20150419 00:00,0.094069315349429,1.83022,-1.93272,3.12886,-3.9248699999999999
20150419 01:00,0.042765067462209802,-2.9153099999999998,-2.0213399999999999,-5.0040199999999997,-3.0893999999999999
20150419 02:00,0.271934120556593,-4.0513300000000001,-2.0185599999999999,-6.4006100000000004,-2.6464400000000001
20150419 03:00,0.25864305353237799,-4.2267200000000003,-2.2785500000000001,-6.6529299999999996,-2.9392
20150419 04:00,0.18822144409876501,-4.5032899999999998,-2.50366,-7.0979599999999996,-3.40537
20150419 05:00,0.21755989483542401,-4.6157300000000001,-2.0766,-7.41601,-2.8485299999999998
20150419 06:00,0.40100599490379402,-4.6353400000000002,-1.3400099999999999,-7.0664100000000003,-1.6035900000000001
20150419 07:00,0.61118723205626302,-4.8858899999999998,-0.24551100000000001,-6.6009099999999998,-0.118133
20150419 08:00,0.573105759993222,-4.4284999999999997,0.18273500000000001,-5.7384500000000003,0.39412999999999998
20150419 09:00,0.28644075236059402,-4.0081899999999999,0.127915,-5.1205999999999996,0.23859900000000001
20150419 10:00,0.16171872302646401,-3.4079199999999998,-0.052803000000000003,-4.4215099999999996,-0.098638500000000004
20150419 11:00,0.060749054183120002,-3.1510600000000002,-0.093581200000000003,-4.2530099999999997,-0.25355
20150419 12:00,0.11867235874087401,-2.7259600000000002,0.28099600000000002,-3.8799800000000002,0.12754099999999999
20150419 13:00,0.170248981389096,-1.7686500000000001,0.43699100000000002,-2.6901899999999999,0.37719599999999998
20150419 14:00,0.18974887568844601,-0.58253999999999995,-0.029866199999999999,-1.2955300000000001,-0.12688099999999999
20150419 15:00,0.215758552334403,0.62613300000000005,-0.56884800000000002,0.021534899999999999,-0.78319799999999995
20150419 16:00,0.24215373094666501,1.4899800000000001,-0.92186299999999999,1.07193,-1.2398899999999999
20150419 17:00,0.24679969693539899,2.5428799999999998,-0.92148300000000005,2.5385900000000001,-1.4563900000000001
20150419 18:00,0.23540438802770999,2.6751100000000001,-1.10382,3.1487500000000002,-2.3190599999999999
20150419 19:00,0.14229943889980301,1.6557900000000001,-1.4633700000000001,1.9224000000000001,-3.0930900000000001
20150419 20:00,0.12799096687528999,0.74906799999999996,-2.7240799999999998,0.067491499999999996,-4.4210500000000001
20150419 21:00,0.15452698494699399,-0.71660699999999999,-3.2173500000000002,-2.1088399999999998,-6.4363099999999998
20150419 22:00,0.216061177023154,-0.90371500000000005,-2.89113,-2.30375,-6.0032500000000004
20150419 23:00,0.13620723363605999,-0.55522199999999999,-2.6866099999999999,-1.6416500000000001,-5.6893500000000001
20150420 00:00,0.14513804024546001,0.010135699999999999,-2.6739999999999999,-0.53190599999999999,-5.4232500000000003
20150420 01:00,0.23555711247042399,0.031731599999999999,-3.2541899999999999,-0.057487499999999997,-6.8320299999999996
20150420 02:00,0.24272270341583799,0.80945800000000001,-3.3885900000000002,1.4764900000000001,-6.9599399999999996
20150420 03:00,0.31071162133365898,1.22472,-3.7773400000000001,2.1789999999999998,-7.4474900000000002
20150420 04:00,0.44789970742947399,1.15889,-4.1620100000000004,1.9207099999999999,-7.96875
20150420 05:00,0.38290726667220998,0.99339100000000002,-4.1927599999999998,1.3142799999999999,-7.7961799999999997
20150420 06:00,0.38955968391245299,0.62872700000000004,-4.2652599999999996,0.30315999999999999,-7.0421100000000001
20150420 07:00,0.28542721813191901,-0.28812199999999999,-3.7342300000000002,-1.29087,-5.6036999999999999
20150420 08:00,0.35968284210729501,-1.1190100000000001,-3.17292,-2.5535899999999998,-4.2837399999999999
20150420 09:00,0.29121493292967499,-1.4086399999999999,-2.69828,-2.9129200000000002,-3.3492700000000002
20150420 10:00,0.31144515488854202,-1.03511,-2.5280399999999998,-2.3911799999999999,-2.8534899999999999
20150420 11:00,0.33300007620305899,0.224217,-2.5815899999999998,-0.97218899999999997,-2.7355100000000001
20150420 12:00,0.40872487896342202,1.26501,-3.24823,0.38910299999999998,-3.7690899999999998
20150420 13:00,0.452035761234372,1.85687,-4.2842900000000004,1.43251,-5.4882200000000001
20150420 14:00,0.40875779205358098,1.8179799999999999,-4.7963399999999998,1.78179,-6.6917999999999997
20150420 15:00,0.35193351046282301,1.3975900000000001,-4.7227399999999999,1.38907,-7.1943799999999998
20150420 16:00,0.32974232824129901,0.94754899999999997,-4.5076999999999998,0.474412,-7.3865999999999996
20150420 17:00,0.37185855265986201,1.1119000000000001,-4.2498699999999996,0.34762300000000002,-7.2179700000000002
20150420 18:00,0.32543580749547302,1.60663,-3.99512,1.6189100000000001,-7.4520200000000001
20150420 19:00,0.37425818060654198,1.3438699999999999,-3.4742000000000002,2.1564800000000002,-7.2526400000000004
20150420 20:00,0.33015783931624698,1.33771,-3.0317699999999999,2.4592399999999999,-6.8406799999999999
20150420 21:00,0.34492205514285701,1.47678,-2.7593899999999998,2.6643699999999999,-6.3949199999999999
20150420 22:00,0.39981780413509299,2.1615000000000002,-3.1699700000000002,3.7173699999999998,-6.7049500000000002
20150420 23:00,0.40412541483581299,2.4189699999999998,-3.4020100000000002,4.1621899999999998,-7.0469499999999998
20150421 00:00,0.35626596518991599,2.7002299999999999,-3.4082400000000002,4.6869100000000001,-7.0788500000000001
20150421 01:00,0.52373410220378103,3.4746000000000001,-3.73306,5.6397000000000004,-7.1879499999999998
20150421 02:00,0.49642089856391702,4.0913700000000004,-4.1613800000000003,6.5958800000000002,-7.49519
20150421 03:00,0.70631145155710995,3.7956400000000001,-4.8194999999999997,6.04833,-8.2071400000000008
20150421 04:00,0.65495938186639502,3.3538000000000001,-4.8826799999999997,5.2874600000000003,-8.5544799999999999
20150421 05:00,0.662910515370706,3.7400699999999998,-4.6589700000000001,5.6656500000000003,-8.1180500000000002
20150421 06:00,0.68919772239297095,4.5094500000000002,-4.5279699999999998,6.6437299999999997,-7.7753800000000002
20150421 07:00,0.73576852165615902,4.92753,-4.8082000000000003,6.6951200000000002,-7.1817000000000002
20150421 08:00,0.83109707154575596,5.0783399999999999,-5.3556999999999997,6.7409499999999998,-7.6069800000000001
20150421 09:00,0.89829523938517797,5.2055400000000001,-6.1926600000000001,6.7911400000000004,-8.45486
20150421 10:00,0.89970123788628098,4.6183399999999999,-6.3543200000000004,5.9128699999999998,-8.4732900000000004
20150421 11:00,0.85419952790689402,4.8934600000000001,-6.8474599999999999,6.2290400000000004,-8.9688400000000001
20150421 12:00,0.89064012663304204,4.6673,-6.7189100000000002,5.87948,-8.7080099999999998
20150421 13:00,0.89848054110297904,4.8022299999999998,-6.9289300000000003,6.0771699999999997,-8.9470200000000002
20150421 14:00,0.89660715349972298,4.6520599999999996,-7.1158900000000003,5.9534200000000004,-9.2620000000000005
20150421 15:00,0.86166083517056402,4.6743199999999998,-7.3162099999999999,6.0415200000000002,-9.7282499999999992
20150421 16:00,0.88733287968675501,4.6597600000000003,-6.4517699999999998,6.1619999999999999,-8.9080600000000008
20150421 17:00,0.92359265822553405,5.0510200000000003,-6.0183999999999997,7.06569,-9.1179400000000008
20150421 18:00,0.94649716727353705,5.8454600000000001,-6.7812900000000003,8.55227,-10.533200000000001
20150421 19:00,0.86660640695343205,5.87744,-4.7432100000000004,8.6148299999999995,-7.4281499999999996
20150421 20:00,0.92260281187505599,6.6202500000000004,-5.08399,9.6541300000000003,-7.97018
20150421 21:00,0.94453273956422301,6.9815399999999999,-4.8050100000000002,9.8730899999999995,-7.2775999999999996
20150421 22:00,0.95669012139813703,7.0532300000000001,-5.7579700000000003,10.201499999999999,-8.8979300000000006
20150421 23:00,0.96470001250635495,6.9792300000000003,-6.1091199999999999,10.4617,-10.231400000000001
20150422 00:00,0.95499401042176202,6.5239700000000003,-6.70479,9.4364500000000007,-10.6517
20150422 01:00,0.95242561700824502,3.98428,-8.3174499999999991,5.7510899999999996,-13.4255
20150422 02:00,0.92264974913605402,2.4987300000000001,-7.8588399999999998,3.54874,-12.9452
20150422 03:00,0.89756819761534001,1.09971,-6.8272199999999996,1.3051900000000001,-11.193
20150422 04:00,0.82365746408680296,0.71019399999999999,-5.3341500000000002,0.6885,-9.1801700000000004
20150422 05:00,0.73098087687007796,0.55545900000000004,-4.6044700000000001,0.55263499999999999,-8.0845500000000001
20150422 06:00,0.60420787767911999,0.50829400000000002,-4.2724799999999998,0.31540299999999999,-6.7039499999999999
20150422 07:00,0.65309768758718401,0.85276799999999997,-4.0343099999999996,0.81443500000000002,-5.6061899999999998
20150422 08:00,0.691650749246561,1.56765,-4.2091000000000003,1.6348800000000001,-5.5807700000000002
20150422 09:00,0.64915930439470704,2.44068,-4.6002099999999997,2.8439800000000002,-6.1586800000000004
20150422 10:00,0.52151158317671997,2.63361,-5.02121,3.1836899999999999,-6.7066400000000002
20150422 11:00,0.480808202439865,2.4596200000000001,-5.01091,2.9403100000000002,-6.6681800000000004
20150422 12:00,0.56858802896087601,2.80193,-4.7039799999999996,3.3414999999999999,-6.2534299999999998
20150422 13:00,0.57299156397371698,3.1120999999999999,-4.8443300000000002,3.8270499999999998,-6.4495300000000002
20150422 14:00,0.57179208915253599,3.1376200000000001,-4.63178,3.9130699999999998,-6.3047800000000001
20150422 15:00,0.61813783412859102,3.4034900000000001,-4.22037,4.2859299999999996,-5.9093099999999996
20150422 16:00,0.62191844670741003,3.78993,-3.9874800000000001,4.7759600000000004,-5.6100599999999998
20150422 17:00,0.56980368888858002,4.2141500000000001,-3.9862899999999999,5.5364399999999998,-5.84415
20150422 18:00,0.67447177952456805,4.3211899999999996,-3.68398,6.2164200000000003,-6.2683999999999997
20150422 19:00,0.56621536825559504,4.2009400000000001,-3.8650099999999998,6.1979100000000003,-6.7553900000000002
20150422 20:00,0.49111236620912102,4.1132400000000002,-4.1275700000000004,6.1707700000000001,-7.2476099999999999
20150422 21:00,0.58472184753922796,4.15937,-4.6879400000000002,6.17197,-8.0598899999999993
20150422 22:00,0.62899364824415405,3.9375499999999999,-5.03566,5.80281,-8.5567100000000007
20150422 23:00,0.63351830271533305,3.7322299999999999,-4.7146800000000004,5.5652600000000003,-8.2033199999999997
20150423 00:00,0.59965033533160805,3.8519100000000002,-4.4219999999999997,5.8213400000000002,-7.6774899999999997
20150423 01:00,0.61007814365080004,3.6589499999999999,-3.2008700000000001,5.6378399999999997,-5.7804500000000001
20150423 02:00,0.68020039505762597,3.5710799999999998,-3.3207399999999998,5.5743099999999997,-5.9265600000000003
20150423 03:00,0.70355858237948399,3.5632100000000002,-3.1596899999999999,5.5559500000000002,-5.6514100000000003
20150423 04:00,0.706334612688167,3.82952,-2.7458300000000002,6.01044,-4.9972700000000003
20150423 05:00,0.55157221430657,4.3006099999999998,-2.89439,6.4741600000000004,-4.7955500000000004
20150423 06:00,0.37654630797619099,5.3408199999999999,-3.8757299999999999,7.3561100000000001,-5.7479800000000001
20150423 07:00,0.48855375421793101,5.6015899999999998,-3.9707699999999999,7.41052,-5.4005900000000002
20150423 08:00,0.64923543748326695,5.7328700000000001,-3.94631,7.4309500000000002,-5.2644000000000002
20150423 09:00,0.56784971181366395,5.6137499999999996,-3.7395499999999999,7.53796,-5.2278000000000002
20150423 10:00,0.49054034140416403,5.7198000000000002,-3.3158500000000002,7.5800200000000002,-4.7791300000000003
20150423 11:00,0.56418487999112499,5.6105999999999998,-2.9414600000000002,7.4180000000000001,-4.3512399999999998
20150423 12:00,0.55930435221993602,5.4719199999999999,-2.89411,7.2266599999999999,-4.30816
20150423 13:00,0.58607477321093004,5.3774699999999998,-2.8819699999999999,7.0305400000000002,-4.19848
20150423 14:00,0.55160619030678104,5.2786799999999996,-2.8338199999999998,6.8248199999999999,-4.0704900000000004
20150423 15:00,0.47971644145249598,5.1412199999999997,-2.2331400000000001,6.6852600000000004,-3.3465799999999999
20150423 16:00,0.41739122028972198,5.4914699999999996,-1.38049,7.2248599999999996,-2.2511800000000002
20150423 17:00,0.45098508057725301,6.1717599999999999,-1.0617099999999999,8.2993000000000006,-1.78792
20150423 18:00,0.45304775126746999,6.0799300000000001,-1.32396,8.6515400000000007,-2.3040600000000002
20150423 19:00,0.52359732592373898,5.4218500000000001,-1.63402,7.9150799999999997,-2.8399800000000002
20150423 20:00,0.553591864895153,4.8364799999999999,-1.59819,6.9896000000000003,-2.80464
20150423 21:00,0.47857324545596203,4.3871099999999998,-1.3689,6.3819600000000003,-2.5617399999999999
20150423 22:00,0.29962829836138899,4.0326500000000003,-0.98116800000000004,5.8505200000000004,-1.8754299999999999
20150423 23:00,0.26207558779075601,4.17117,-0.62614700000000001,5.9927599999999996,-1.32202
20150424 00:00,0.40189678128548201,4.18635,-0.0600312,6.0927699999999998,-0.48320400000000002
20150424 01:00,0.50973046248343401,4.4982800000000003,0.82747599999999999,5.9582800000000002,1.0245500000000001
20150424 02:00,0.48230042387827399,4.1818200000000001,1.05227,5.5467300000000002,1.29393
20150424 03:00,0.416132170596688,4.2050200000000002,1.3145500000000001,5.5539399999999999,1.64089
20150424 04:00,0.33983469981741898,4.0664800000000003,1.07494,5.5796999999999999,1.4105300000000001
20150424 05:00,0.24979589962505699,3.95844,0.76821099999999998,5.2969099999999996,0.900177
20150424 06:00,0.30374132689496602,3.41927,0.97638899999999995,4.2820999999999998,1.11449
20150424 07:00,0.260790552023411,2.6642199999999998,1.9622900000000001,3.2354599999999998,2.3239299999999998
20150424 08:00,0.224935220987212,2.7843399999999998,2.9418099999999998,3.3567499999999999,3.56393
20150424 09:00,0.24940514070597899,2.8054899999999998,3.2551700000000001,3.3848799999999999,3.9878200000000001
20150424 10:00,0.39623038088590201,3.1670699999999998,3.5565699999999998,3.82891,4.3902700000000001
20150424 11:00,0.51457664515453905,3.1214599999999999,3.8972600000000002,3.8221599999999998,4.8337599999999998
20150424 12:00,0.53499452958632798,3.1662300000000001,4.3642500000000002,3.9403000000000001,5.4744400000000004
20150424 13:00,0.50730235779757304,3.1064799999999999,4.6543000000000001,3.8583500000000002,5.8871700000000002
20150424 14:00,0.52447404569224398,3.3089200000000001,4.3891799999999996,4.10426,5.5752199999999998
20150424 15:00,0.62091745140329802,3.2786599999999999,4.1958500000000001,4.1496899999999997,5.3689
20150424 16:00,0.64731335214048302,2.61985,4.5398199999999997,3.40551,5.7729100000000004
20150424 17:00,0.58820471108579298,2.5219999999999998,4.9818800000000003,3.35425,6.4086299999999996
20150424 18:00,0.45342120971635502,2.0559799999999999,4.7899200000000004,2.9982899999999999,6.3569000000000004
20150424 19:00,0.50244138350969203,1.6194900000000001,4.5518999999999998,2.9115199999999999,6.6133300000000004
20150424 20:00,0.51624223820764903,1.12148,4.2927099999999996,2.8042099999999999,6.8760899999999996
20150424 21:00,0.46705514233278,1.2409399999999999,4.3193799999999998,3.1833300000000002,7.2135999999999996
20150424 22:00,0.35133611385583802,1.6725000000000001,4.1785399999999999,3.9042500000000002,6.9068300000000002
20150424 23:00,0.340754993453939,1.43848,3.6869399999999999,3.6988099999999999,6.25976
20150425 00:00,0.38348789457888699,1.3907700000000001,3.8665699999999998,3.5668500000000001,6.5990500000000001
20150425 01:00,0.17916006788369801,0.91335,4.0539199999999997,2.76702,6.9953700000000003
20150425 02:00,0.35097592647495601,0.51038600000000001,4.68649,2.1390799999999999,7.9522599999999999
20150425 03:00,0.39525006587542499,0.89368499999999995,5.6044799999999997,2.5259999999999998,9.0045000000000002
20150425 04:00,0.53335618706262899,1.4906999999999999,5.7340499999999999,3.3326899999999999,9.2545300000000008
20150425 05:00,0.66103690462062603,2.1247699999999998,5.6052099999999996,4.1827199999999998,8.5440400000000007
20150425 06:00,0.59106096645016604,3.09348,4.8226100000000001,5.8373699999999999,7.2423099999999998
20150425 07:00,0.61176173402410405,4.1151,4.2463100000000003,6.4319300000000004,5.74918
20150425 08:00,0.56381931383832096,4.0756600000000001,4.4115599999999997,6.1427699999999996,5.9024900000000002
20150425 09:00,0.75306338306832499,4.4812700000000003,5.2381500000000001,6.6320499999999996,7.1048999999999998
20150425 10:00,0.76848842892062796,4.1760799999999998,5.77719,6.30877,7.9150400000000003
20150425 11:00,0.81552236069696604,3.7318199999999999,6.0898899999999996,6.0390199999999998,8.9007199999999997
20150425 12:00,0.801139189305762,3.2497799999999999,5.9075199999999999,5.8679699999999997,9.3732000000000006
20150425 13:00,0.74141155152830895,3.9064399999999999,6.1767700000000003,6.4510800000000001,9.2564799999999998
20150425 14:00,0.79394715745174105,4.8723599999999996,5.8022200000000002,7.5810899999999997,8.22438
20150425 15:00,0.83433994659237598,5.5358900000000002,5.3409000000000004,8.0225299999999997,7.2418199999999997
20150425 16:00,0.81275980706066997,5.4692499999999997,5.2486499999999996,7.9408899999999996,7.18689
20150425 17:00,0.79155968931220499,5.2714100000000004,4.9072399999999998,7.8738900000000003,6.6942000000000004
20150425 18:00,0.75709034272242803,4.5495400000000004,4.5319399999999996,7.6344599999999998,6.6064499999999997
20150425 19:00,0.72346491233682597,4.6332199999999997,4.3763199999999998,7.4740000000000002,6.21746
20150425 20:00,0.57698711400278402,4.9686199999999996,3.6778300000000002,8.0696499999999993,5.1564399999999999
20150425 21:00,0.63970405930026397,5.4695799999999997,2.7646700000000002,8.5279600000000002,3.7803900000000001
20150425 22:00,0.439382011589872,4.9789700000000003,0.082637799999999997,7.2377599999999997,0.014792400000000001
20150425 23:00,0.37390421101684101,3.9638399999999998,-2.43004,5.24071,-3.2947600000000001
20150426 00:00,0.36077525322792903,3.6822300000000001,-2.9313500000000001,4.9204100000000004,-4.0632999999999999
20150426 01:00,0.38271325124981298,2.4304999999999999,-3.1465299999999998,3.4405899999999998,-4.6415300000000004
20150426 02:00,0.35599719292329501,2.1129099999999998,-2.7724000000000002,3.0209999999999999,-4.1975199999999999
20150426 03:00,0.29545662206088902,2.0013700000000001,-2.0209299999999999,3.0369100000000002,-3.3330899999999999
20150426 04:00,0.34969170061071903,1.6882200000000001,-1.4440200000000001,2.8379500000000002,-2.6507299999999998
20150426 05:00,0.35173859851789202,1.6520900000000001,-1.7151400000000001,2.6518199999999998,-2.8564500000000002
20150426 06:00,0.330557541792044,1.8280799999999999,-2.3271099999999998,2.46427,-3.2276199999999999
20150426 07:00,0.188364051172936,1.81769,-2.5403500000000001,2.1659299999999999,-3.0954100000000002
20150426 08:00,0.12714207142151199,1.7556499999999999,-2.4760300000000002,2.0288400000000002,-2.99126
20150426 09:00,0.086634815808762505,1.8404499999999999,-2.3150499999999998,2.11158,-2.7679100000000001
20150426 10:00,0.112713714359716,1.6964999999999999,-2.5735899999999998,1.94557,-3.09823
20150426 11:00,0.18458857906328599,1.83179,-2.7852700000000001,2.1160399999999999,-3.3695499999999998
20150426 12:00,0.24664136418264601,2.1285599999999998,-2.7832400000000002,2.45655,-3.3697300000000001
20150426 13:00,0.26602229778577002,2.4670100000000001,-2.9024899999999998,2.8662100000000001,-3.51728
20150426 14:00,0.34432061689312399,3.00041,-2.9719799999999998,3.54637,-3.60765
20150426 15:00,0.387469951921664,3.1087199999999999,-3.1719599999999999,3.7578200000000002,-3.89209
20150426 16:00,0.28578625271970898,2.86083,-2.9051900000000002,3.4748600000000001,-3.58806
20150426 17:00,0.21701720261645599,2.6218599999999999,-2.28626,3.20607,-2.8622800000000002
20150426 18:00,0.17580538296694601,2.1279300000000001,-1.6000700000000001,3.0238,-2.4048099999999999
20150426 19:00,0.095966004889941198,2.2054499999999999,-1.3528,3.01864,-2.07043
20150426 20:00,0.15800761614029299,2.5410900000000001,-0.96890299999999996,2.9716499999999999,-1.3737600000000001
20150426 21:00,0.12171709727571101,2.7352599999999998,-0.45968599999999998,3.1403599999999998,-0.79254800000000003
20150426 22:00,0.18757481681263799,3.0336400000000001,-0.207792,3.4813299999999998,-0.481684
20150426 23:00,0.18616206073368699,3.30504,-0.189632,3.9360400000000002,-0.442747
20150427 00:00,0.24081392094038201,3.5005600000000001,-0.171184,4.1648500000000004,-0.407254
20150427 01:00,0.23978821958978,3.08494,0.972719,5.0478800000000001,1.3078099999999999
20150427 02:00,0.190919077508208,3.2217699999999998,0.48294999999999999,5.7874499999999998,0.68011299999999997
